Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),Outdoor PM2.5 (ug/m3),HCHO (ppb),TVOC (ppb)
Asia/Ulaanbaatar UTC+08:00,2020-05-16 16:00:00,23,8,6,6,410.5,5.3,41.6,52.0,22,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 15:00:00,26,9,6,6,410.0,5.1,41.2,49.0,29,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 14:00:00,27,9,7,7,409.5,4.4,39.9,48.5,33,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 13:00:00,25,9,6,6,406.3,3.3,38.0,52.0,30,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 12:00:00,27,9,7,7,405.5,2.8,37.0,54.0,23,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 11:00:00,40,14,10,10,404.0,2.2,35.9,58.5,20,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 10:00:00,31,11,8,8,400.0,0.8,33.5,61.8,21,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 09:00:00,149,75,55,59,399.8,0.9,33.7,61.0,29,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 08:00:00,24,8,6,6,398.8,0.7,33.3,61.5,35,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 07:00:00,15,5,4,4,397.8,0.8,33.4,63.8,36,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 06:00:00,13,5,3,3,395.3,0.1,32.2,66.3,43,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 05:00:00,12,4,3,3,396.5,0.5,33.0,67.0,51,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 04:00:00,13,5,3,3,395.3,0.4,32.7,69.5,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 03:00:00,15,5,4,4,395.8,0.2,32.3,70.5,101,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 02:00:00,15,5,4,4,398.0,0.5,32.9,70.8,112,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 01:00:00,17,6,4,4,398.5,0.3,32.6,72.3,130,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 00:00:00,21,7,5,5,398.6,0.6,33.0,77.0,136,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 23:00:00,21,7,5,5,397.5,0.2,32.3,78.5,130,0,0
Asia/Ulaanbaatar UTC+08:00,2020-05-15 22:00:00,21,7,5,5,399.0,0.8,33.4,75.6,117,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 21:00:00,24,8,6,6,400.3,0.6,33.0,74.5,105,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 20:00:00,37,13,9,10,401.0,0.9,33.6,69.0,73,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 19:00:00,38,13,9,9,401.5,1.3,34.4,67.8,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 18:00:00,26,9,6,6,402.0,2.5,36.4,60.5,27,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 17:00:00,35,12,9,9,402.5,2.6,36.6,60.0,21,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 16:00:00,22,8,5,6,402.0,2.6,36.7,58.0,17,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 15:00:00,21,7,5,6,404.3,3.6,38.5,53.8,17,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 14:00:00,9,3,2,3,406.5,5.2,41.3,52.0,25,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 13:00:00,17,6,4,5,407.3,5.6,42.1,52.8,29,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 12:00:00,27,9,7,10,409.0,7.3,45.2,51.0,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 11:00:00,38,13,9,19,408.5,7.3,45.1,55.0,14,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 10:00:00,33,11,8,10,406.0,5.7,42.3,64.8,10,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 09:00:00,22,8,5,8,404.0,5.6,42.1,67.8,18,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 08:00:00,31,11,7,12,407.6,8.0,46.4,67.0,23,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 07:00:00,34,12,8,10,408.0,11.5,52.6,61.3,22,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 06:00:00,28,10,7,10,408.6,13.3,55.9,46.4,20,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 05:00:00,23,8,6,9,413.5,13.6,56.6,37.5,16,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 04:00:00,20,7,5,6,414.0,14.4,58.0,33.5,13,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 03:00:00,28,10,7,11,416.5,14.9,58.8,31.8,20,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 02:00:00,28,10,7,11,417.0,14.6,58.2,32.0,30,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 01:00:00,48,16,12,19,423.5,14.5,58.1,32.8,49,,
Asia/Ulaanbaatar UTC+08:00,2020-05-15 00:00:00,82,38,27,42,428.5,15.6,60.1,31.8,66,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 23:00:00,138,69,51,83,439.7,17.4,63.2,29.3,68,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 22:00:00,148,74,55,89,436.5,19.2,66.6,27.0,102,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 21:00:00,141,71,52,102,432.8,20.1,68.1,26.5,50,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 20:00:00,84,40,28,58,424.8,20.2,68.4,25.5,38,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 19:00:00,57,21,15,29,426.0,21.0,69.9,23.5,11,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 18:00:00,32,11,8,12,426.3,21.5,70.7,22.8,19,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 17:00:00,24,8,6,10,430.0,22.7,72.8,21.3,,,
